nm_suplier,nm_barang,satuan,qty,dimensi
"Benih Citra Asia, PT",Terong Bungo 1 kg,Pack,0,1
"Benih Citra Asia, PT",Terong Bungo 12 X 20 X 5 gr,Pack,419,240
"Benih Citra Asia, PT",Terong Hijo 12 X 15 X 10 gr,Pack,0,180
"Benih Citra Asia, PT",Terong Kenari 12 X 15 X 10 gr,Pack,0,180
"Bisi International, Tbk",Terong Prince 20 X 12 X 10 gr,Pack,0,240
"Benih Citra Asia, PT",Terong Ronggo 12 X 15 X 10 gr,Pack,0,180
"Benih Citra Asia, PT",Terong Sriti 12 X 15 X 10 gr,Pack,0,180
"Benih Citra Asia, PT",Terong Welut 12 X 15 X 10 gr,Pack,0,180
Lakaba,Thricaderma (Sample),Pcs,0,1
"Agricon, PT",Throne 250 EC 20 X 250 ml,Btl,10,20
"Agricon, PT",Throne 250 EC 20 X 500 ml,Btl,1307,20
"Agricon, PT",Throne 250 EC 48 X 100 ml,Btl,1582,48
"Bina Guna Kimia, PT",Ti-Gold 10 WP 10 X 20 X 25 gr,Pack,0,200
"Deli Standart, PT",Tiezen 20 X 1 kg,Pack,0,20
"Deli Standart, PT",Tiezen 40 X 500 gr,Pack,0,40
"Deli Standart, PT",Tiezen 80 X 250 gr,Pack,0,80
"Sinar General Industries, PT",Tim Top 135 SL 20 ltr,Pail,0,1
"Advanta Seeds Indonesia, PT",Timun Lavanta F1 10 X 10 X 20 gr,Pack,0,100
"Bisi International, Tbk",Timun Micro 203 20 X 20 X 10 gr,Pack,80,400
"Bisi International, Tbk",Timun Model 21 20 X 12 X 10 gr,Pack,0,240
"Bisi International, Tbk",Timun Pesona 20 20 X 6 X 20 gr,Pack,26,120
"Benih Citra Asia, PT",Timun Renes F1 12 X 15 X 10 gr*,Pack,0,180
"Benih Citra Asia, PT",Timun Semi F1 12 X 10 X 20 gr,Pcs,732,120
"Benih Citra Asia, PT",Timun Semi F1 12 X 10 X 20 gr,Pack,732,120
"Benih Citra Asia, PT",Timun Wuku 12 X 10 X 20 gr,Pack,0,120
"Benih Citra Asia, PT",Timun Wuku 12 x 10 x 20 gr,Pack,0,120
"Tanaman Makmur Mandiri, PT",Tinker 200 ml (Sample),Btl,0,1
"Tanaman Makmur Mandiri, PT",Tinker 400 SC 40 X 200 ml*,Btl,772,40
"Nufarm Indonesia, PT",Tobago 240 EC 20 X 500 ml,Btl,0,20
"Benih Citra Asia, PT",Tomat Citra Asia F1 12 X 20 X 5 gr,Pack,0,240
"Bisi International, Tbk",Tomat Comodor 20 X 20 X 5 gr,Pack,250,400
"Bisi International, Tbk",Tomat Corona 402 20 X 20 X 5 gr,Pack,0,400
"Benih Citra Asia, PT",Tomat Mawar 12 X 15 X 10 gr,Pack,0,180
"Benih Citra Asia, PT",Tomat Tinatoon F1 12 X 20 X 1750 seed,Pack,0,240
"Petrokimia Kayaku, PT",Tombak 189 EC 20 X 400 ml,Btl,0,20
"Imta Sukses Abadi, PT",Tombol Regulator,Pcs,10,1
"Asiana Chemicalindo Lestari, PT",Topbas 400 SC 25 X 100 ml*,Pcs,248,25
"Asiana Chemicalindo Lestari, PT",Topbas 400 SC 25 X 100 ml*,Btl,248,25
"Asiana Chemicalindo Lestari, PT",Topbas 400 SC 50 X 50 ml*,Btl,187,50
No Name,Topi Agricon,Pcs,0,1
sarana promosi,Topi Bayer,Pcs,0,1
sarana promosi,Topi Dekalb,Pcs,0,1
No Name,Topi Jagung Bisi,Pcs,0,1
sarana promosi,Topi Mulsa Hanoman,Pcs,0,1
No Name,Topi Orbit,Pcs,0,1
No Name,Topi Pertiwi,Pcs,0,1
No Name,Topi PT Karisma,Pcs,0,1
sarana promosi,Topi Rimba Atonik,Pcs,0,1
No Name,Topi Syngenta,Pcs,0,1
"Sinar General Industries, PT",Topida 25 WP 100 X 100 gr*,Pack,484,100
"Sinar General Industries, PT",Topida 25 WP 50 X 100 gr*,Pack,2270,50
"Sari Kresna Kimia, PT",Topjos 300 SL 20 ltr,Pail,136,1
"Sari Kresna Kimia, PT",Topjos 300 SL 20 ltr (Coklat) + 20 pack Metsul 5 gr,Pail,0,1
"Sari Kresna Kimia, PT",Topjos 300 SL 20 ltr (Hijau) + 20 pack Metsul 5 gr,Pail,0,1
"Sari Kresna Kimia, PT",Topjos 300 SL 20 X 1 ltr (Coklat) + 1 pack Metsul 5 gr,Btl,0,20
"Sari Kresna Kimia, PT",Topjos 300 SL 20 X 1 ltr (Hijau) + 1 pack Metsul 5 gr,Btl,0,20
"Sari Kresna Kimia, PT",Topjos 300 SL 20 X 1 ltr*,Btl,11166,20
"Sari Kresna Kimia, PT",Topjos 300 SL 4 X 5 ltr,Gal,352,4
"Sari Kresna Kimia, PT",Topjos 300 SL 4 X 5 ltr (Coklat) + 5 pack Metsul 5 gr,Gal,0,4
"Sari Kresna Kimia, PT",Topjos 300 SL 4 X 5 ltr (Hijau) + 5 pack Metsul 5 gr,Gal,0,4
"Sari Kresna Kimia, PT",Topnil 50 SC 50 X 100 ml,Btl,0,50
"Trisna, CV",Topsil B/K 30 X 450 gr*,Pack,1561,30
sarana promosi,Topsil D 500 ml,Btl,0,1
"Trisna, CV",Topsil D/H 30 X 450 gr*,Pack,10370,30
"Petrokimia Kayaku, PT",Topsin 500 SC 20 X 200 ml,Btl,3585,20
"Petrokimia Kayaku, PT",Topsin 500 SC 20 X 500 ml,Btl,7109,20
"Mitra Kreasi Dharma, PT",Topsindo 70 WP 20 X 500 gr*,Pack,804,20
"Sinar Agro Kimia Indonesia, CV",Tori 50 WP 5 X 100 gr (Sample),Pack,23,5
"Alishan Nusa Indah, PT",Toxafine 400 EC (Sampel),Btl,0,1
Lakaba,Trichaderma (Sample),Pcs,8,1
"Tanindo Intertraco, PT",Tricho Plus AP 100 X 100 gr,Pack,0,100
"Syngenta Indonesia, PT",Trigard 75 WP 10 X 10 X 50 gr,Pack,10570,100
"Syngenta Indonesia, PT",Trigard 75 WP 12 X 10 X 25 gr,Pack,13660,120
"Agro Natural Technology, PT",Trip Oil 100 X 50 ml*,Btl,828,100
"Dharma Ayu Tani, PT",Triple XXX 20 X 1 ltr*,Btl,0,20
"Asiana Chemicalindo Lestari, PT",Triplelima 555 SL 20 X 1 ltr*,Btl,775,20
"Asiana Chemicalindo Lestari, PT",Triplelima 555 SL 4 X 5 ltr,Gal,0,4
"Tanindo Intertraco, PT",Trisula 450 SL 20 X 1 ltr,Btl,180,20
"Tanindo Intertraco, PT",Trisula 450 SL 20 X 500 ml,Btl,200,20
"Sentana Adidaya Pratama, PT",TSP 46 50 kg,Zak,0,1
"Sari Kresna Kimia, PT",Tuntas 300/100 SL 20 X 1 ltr*,Btl,1218,20
"Sari Kresna Kimia, PT",Tuntas 300/100 SL 20 X 500 ml,Btl,0,20
"Berbak Agro Sejati, PT",Turbo Up Gold 525 SL 20 ltr,Pail,0,1
"Berbak Agro Sejati, PT",Turbo Up Gold 525 SL 20 X 1 ltr,Btl,0,20
"Berbak Agro Sejati, PT",Turbo Up Gold 525 SL 20 X 500 ml,Btl,0,20
"Berbak Agro Sejati, PT",Turbo Up Gold 525 SL 4 X 5 ltr,Gal,0,4
"Berbak Agro Sejati, PT",Turbotox 150 SL 20 ltr,Pail,0,1
"Berbak Agro Sejati, PT",Turbotox 150 SL 20 X 1 ltr,Btl,0,20
"Berbak Agro Sejati, PT",Turbotox 150 SL 4 X 5 ltr,Gal,0,4
"Mitra Indotani Abadi, PT",Tutup botol desanto 100ml,Pcs,200,1
"Mitra Indotani Abadi, PT",Tutup Botol Pet Putih Susu Piraklo 250 ml,Pcs,1100,1
"Mitra Indotani Abadi, PT",Tutup Botol Piraklo 250ml (Logo MIA),Pcs,600,1
"Golden Agin I, PT",Tutup Sprayer GA,Pcs,9,1
"Star Metal Ware Industry, PT",Tutup Tabung 14 ltr Star Metal,Pcs,104,1
"Star Metal Ware Industry, PT",Tutup Tabung 17 ltr Star Metal,Pcs,45,1
No Name,Tutup Tangki 20 ltr,Pcs,1,1
"Star Metal Ware Industry, PT",Tutup Tangki Babel Star Metal,Pcs,9,1
"Mitra Indotani Abadi, PT",Tutup Warna Hijau Botol Vishaka 100 ml,Pcs,2510,1
sarana promosi,TV LED CHANGHONG,Pcs,0,1
sarana promosi,"TV LED Changhong 50""",Pcs,0,1
sarana promosi,TV LED COOCA ANDROID,Pcs,0,1
No Name,"TV LED LG 22""",Pcs,0,1
"Forum Agro Sukses Timur, PT","TV LED Polytron 32""",Pcs,0,1
sarana promosi,"TV LED Samsung 32""",Pcs,0,1
sarana promosi,TV LED Sharp,Pcs,0,1
sarana promosi,"TV LED Sharp Aquos 24""",Pcs,0,1
sarana promosi,"TV LED Sharp Aquos 32""",Pcs,0,1
sarana promosi,"TV LED Toshiba 32""",Pcs,0,1
sarana promosi,TV LED TOSHIBA ANDROID,Pcs,0,1
sarana promosi,TV LED XIAOMI,Pcs,0,1
No Name,"TV LG 14""",Pcs,0,1
sarana promosi,"TV Samsung Full HD Smart TV 43""",Pcs,0,1
"Saprotan Utama Nusantara, PT",Ultrasoline 10 X 2 kg,Pack,1050,10
sarana promosi,Umbul-umbul 4M (Cling),Pcs,0,1
sarana promosi,Umbul-umbul Armeira,Pcs,0,1
sarana promosi,Umbul-umbul Associate,Pcs,0,1
sarana promosi,Umbul-umbul Desanto,Pcs,0,1
sarana promosi,Umbul-umbul Elazaro,Pcs,0,1
sarana promosi,Umbul-umbul Piraklo,Pcs,0,1
"Mitra Kreasi Dharma, PT",Unibro 500/50 SC 20 X 250 ml*,Btl,1890,20
"Mitra Kreasi Dharma, PT",Unibro 500/50 SC 20 X 500 ml*,Btl,2660,20
"Nusa Palapa Gemilang, PT.",Unifos Single Phosphate 50 kg (Sample),Zak,0,1
"Sinergi Chem Indonesia, PT",Unigo 400/40 EC 10 X 800 ml*,Btl,190,10
"Sinergi Chem Indonesia, PT",Unigo 400/40 EC 25 X 400 ml*,Btl,405,25
sarana promosi,Unihit 120 SC 100 X 100 ml (Sample)*,Btl,0,100
"Sinergi Chem Indonesia, PT",Unihit 120 SC 100 X 100 ml*,Btl,11342,100
"Sinergi Chem Indonesia, PT",Unihit 120 SC 20 X 500 ml*,Btl,1368,20
"Sinergi Chem Indonesia, PT",Unihit 120 SC 40 X 250 ml*,Btl,10086,40
"Sinergi Chem Indonesia, PT",Unihit 120 SC 40 X 250 ml* (Sample),Btl,0,40
"Mitra Kreasi Dharma, PT",Unirex 141/106 ZC 20 X 200 ml*,Btl,3811,20
"Mitra Kreasi Dharma, PT",Unirex 141/106 ZC 20 X 400 ml*,Btl,750,20
"Mitra Kreasi Dharma, PT",Unirex 141/106 ZC 50 X 100 ml*,Btl,3340,50
"Sinergi Chem Indonesia, PT",Unista 100 SC 10 X 1 ltr*,Btl,300,10
"Sinergi Chem Indonesia, PT",Unista 100 SC 20 X 500 ml*,Btl,1130,20
"Sinergi Chem Indonesia, PT",Unista 100 SC 40 X 250 ml (Sample),Btl,9,40
"Sinergi Chem Indonesia, PT",Unista 100 SC 40 X 250 ml*,Btl,2583,40
"Tanaman Makmur Mandiri, PT",Uprise 100 ml (Sample),Btl,0,1
"Tanaman Makmur Mandiri, PT",Uprise 20 X 250 ml,Btl,440,20
"Tanaman Makmur Mandiri, PT",Uprise 50 X 100 ml*,Btl,2195,50
"Saprotan Utama Nusantara, PT",Urecote 50 kg,Zak,0,1
sarana promosi,Vacum Cleaner,Pcs,0,1
"Alfa Beta Agrochemical, PT",Valley 10 X 1 Kg (Sample),Pack,10,10
"Alfa Beta Agrochemical, PT",Valley 10 x 1 kg*,Pack,2145,10
"Advansia Indotani, PT",Valor 50 WG 10 X 200 gr,Btl,20,10
"Advansia Indotani, PT",Valor 50 WG 40 X 50 gr,Btl,200,40
"Bayer Indonesia, PT",Vayego 200 SC 100 X 100 ml,Btl,0,100
"Bayer Indonesia, PT",Vayego 200 SC 100 X 50 ml,Btl,0,100
"Bayer Indonesia, PT",Vayego 200 SC 50 X 100 ml,Btl,778,50
No Name,Ventory 865 SL 400 gr,Pack,1,1
"Maju Makmur Utomo, PT",Vertibak 60 SP 50 X 100 gr*,Pack,0,50
"Sarana Tani Indonesia Makmur, PT",Veto 650 EC 100 ml (Sample),Btl,0,1
"Sari Kresna Kimia, PT",Viaron 80 WP 10 X 1 kg,Pack,0,10
"Sari Kresna Kimia, PT",Viaron 80 WP 10 X 1 kg*,Pack,391,10
"Sari Kresna Kimia, PT",Viaron 80 WP 40 X 250 gr,Pack,3069,40
"Tanindo Intertraco, PT",Victar 80 WP 20 X 1 kg,Pack,997,20
"Tanindo Intertraco, PT",Victory 80 WP 20 X 1 kg,Pack,0,20
"Syngenta Indonesia, PT",Virtako 300 SC 10 X 20 X 10 ml,Btl,0,200
"Syngenta Indonesia, PT",Virtako 300 SC 100 X 50 ml,Btl,9787,100
"Syngenta Indonesia, PT",Virtako 300 SC 50 X 100 ml,Btl,0,50
"Mitra Indotani Abadi, PT",Vishaka 200 EC 100 X 100 ml*,Btl,73,100
"Mitra Indotani Abadi, PT",Vishaka 200 EC 20 X 500 ml*,Btl,2082,20
"Sari Kresna Kimia, PT",Vista 400 SL 100 ml (Sample),Btl,36,1
"Sari Kresna Kimia, PT",Vista 400 SL 16 X 1 ltr*,Btl,671,16
"Sari Kresna Kimia, PT",Vista 400 SL 20 X 500 ml*,Btl,450,20
"Sari Kresna Kimia, PT",Vista 400 SL 50 X 200 ml*,Btl,1944,50
"Widjaya, UD",Volt Meter YEP18,Pcs,5,1
"Sinar General Industries, PT",Walang 50 EC 20 X 1 ltr*,Btl,820,20
"Sinar General Industries, PT",Walang 50 EC 25 X 400 ml*,Btl,1315,25
"Maju Makmur Utomo, PT",Wendry 75 WP 100 X 100 gr (M2U),Pack,1644,100
"Maju Makmur Utomo, PT",Wendry 75 WP 100 X 50 gr M2U (Sample),Pack,0,100
"Maju Makmur Utomo, PT",Wendry 75 WP 20 X 500 gr (M2U),Pack,22777,20
"Agricon, PT",Win 10 WP 25 X 20 X 10 gr*,Pack,13940,500
"Asiana Chemicalindo Lestari, PT",Winda 250 SC 10 X 500 ml*,Btl,0,10
"Asiana Chemicalindo Lestari, PT",Winda 250 SC 20 X 250 ml*,Btl,8,20
"Asiana Chemicalindo Lestari, PT",Winda 250 SC 50 X 100 ml*,Btl,72,50
"Tanindo Intertraco, PT",Winder 100 EC 50 X 100 ml,Btl,290,50
"Tanindo Intertraco, PT",Winder 100 EC 50 X 250 ml,Btl,100,50
"Tanindo Intertraco, PT",Winder 25 WP 80 X 100 gr,Pack,800,80
sarana promosi,X-Banner (Cling),Pcs,0,1
"Kristalindo Karunia Internasional, PT",Xycort 550/60 EC 100 X 100 ml,Btl,0,100
"Kristalindo Karunia Internasional, PT",Xycort 550/60 EC 20 X 400 ml*,Btl,235,20
"Kristalindo Karunia Internasional, PT",Xycort 550/60 EC 20 X 900 ml,Btl,40,20
"Arysta Lifescience Tirta, PT",Yokozuna 210 SC 50 X 100 ml,Btl,0,50
"Star Metal Ware Industry, PT",Yoto Perfume Spray 118 X 120 ml,Btl,103,118
"Mitra Tani Abadi Jaya, CV",You Stick 15 X 1 ltr*,Btl,750,15
"Mitra Tani Abadi Jaya, CV",You Stick 20 X 500 ml*,Btl,285,20
"Saprotan Utama Nusantara, PT",ZA Pak Tani 50 kg,Zak,0,1
"Zenith Cropsciences Indonesia, PT",Zencrop Algi 24 X 500 ml*,Btl,541,24
"Zenith Cropsciences Indonesia, PT",Zencrop Algi 40 X 250 ml*,Btl,1768,40
"Zenith Cropsciences Indonesia, PT",Zencrop Algi 60 X 100 ml*,Btl,2713,60
"Zenith Cropsciences Indonesia, PT",Zenpro Mix 24 X 500 ml*,Btl,316,24
"Zenith Cropsciences Indonesia, PT",Zenpro Mix 40 X 250 ml*,Btl,74,40
"Zenith Cropsciences Indonesia, PT",Zenpro Mix 60 X 100 ml*,Btl,945,60
"Zenith Cropsciences Indonesia, PT",Zenpro NPK 15 X 1 ltr*,Btl,1425,15
sarana promosi,Zentech Poster Ambest Kutu Kebul,Pcs,0,1
"Lestari Inti Agro, CV",Zinc 6 X 200 X 1 gr*,Pack,66958,1200
"Saprotan Utama Nusantara, PT",ZNURECOTE 50 kg,Zak,46,1
